,Total Life Cycle H2 Production (tonnes-H2/MW),Total Scope 2 (Combustion) GHG Emissions (tonnes-CO2e/MW),Total Scope 3 (Production) GHG Emissions (tonnes-CO2e/MW),Total Life Cycle Emissions (tonnes-CO2e/MW),Annaul Average Grid Emission Intensity (kg-CO2/MWh),SMR Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR Total GHG Emissions (kg-CO2e/MT steel),SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR with CCS Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Total GHG Emissions (kg-CO2e/MT steel),ATR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-H2),ATR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-H2),ATR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-H2),ATR with CCS Total GHG Emissions (kg-CO2e/kg-H2),Ammonia ATR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia ATR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia ATR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia ATR with CCS Total GHG Emissions (kg-CO2e/kg-NH3),Steel ATR with CCS Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel ATR with CCS Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel ATR with CCS Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel ATR with CCS Total GHG Emissions (kg-CO2e/MT steel),Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Total GHG Emissions (kg-CO2e/kg-H2),Ammonia Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Total GHG Emissions (kg-CO2e/kg-NH3),Steel Electrolysis Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Total GHG Emissions (kg-CO2e/MT steel),Site,Year,Turbine Size,Electrolysis case,Electrolysis cost case,Policy Option,Grid case,Renewables case,Wind model,Degradation modeled?,Stack optimized?,NPC string,Num pem clusters,Storage string,Storage multiplier
81,73288932.07856058,0.0,0.0,0.0,0.0,2.1201976464888395,0.0008135207305936074,7.792144555555557,9.913155722774995,1.9836350987498128,0.00030964632808219185,0.463,2.4469447450778956,1436.171577160821,2.7974944123287675,213.95,1652.9190715731497,2.1201976464888395,0.0008135207305936074,0.5008030000000004,2.796237235316189,0.5602514012580518,0.00030964632808219185,0.463,1.0235610475861339,966.7396337280379,2.7974944123287675,213.95,1180.9808720954227,2.214287634376666,0.018100836255707763,0.5258521599999998,2.758240630632373,0.5526520803212889,0.00030964632808219185,0.463,1.0159617266493717,964.2333776830937,2.7974944123287675,213.95,1180.9808720954227,0.92067267147705,0.27815028528519564,0,1.1988229567622448,0.2407685455472636,0.00030964632808219185,0.463,0.7040781918753457,861.37418791462,2.7974944123287675,213.95,1078.121682326949,MN,2025,6MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
82,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7448239374537382,0.13106104284781123,0,0.8758849803015495,0.17618095025512412,0.00030964632808219185,0.463,0.6394905965832063,840.0648004986117,2.7974944123287675,213.95,1056.8122949109402,MN,2025,6MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
83,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24293035145377226,0.0003096463280821918,0.463,0.7062399977818548,862.0871515025863,2.797494412328767,213.95,1078.8346459149152,MN,2025,6MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
84,73288932.07856058,0.0,0.0,0.0,0.0,2.1201976464888395,0.0008135207305936074,7.792144555555557,9.913155722774995,1.9836350987498128,0.00030964632808219185,0.463,2.4469447450778956,1436.171577160821,2.7974944123287675,213.95,1652.9190715731497,2.1201976464888395,0.0008135207305936074,0.5008030000000004,2.796237235316189,0.5602514012580518,0.00030964632808219185,0.463,1.0235610475861339,966.7396337280379,2.7974944123287675,213.95,1180.9808720954227,2.214287634376666,0.018100836255707763,0.5258521599999998,2.758240630632373,0.5526520803212889,0.00030964632808219185,0.463,1.0159617266493717,964.2333776830937,2.7974944123287675,213.95,1180.9808720954227,0.92067267147705,0.27815028528519564,0,1.1988229567622448,0.2407685455472636,0.00030964632808219185,0.463,0.7040781918753457,861.37418791462,2.7974944123287675,213.95,1078.121682326949,MN,2025,6MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
85,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7448239374537382,0.13106104284781123,0,0.8758849803015495,0.17618095025512412,0.00030964632808219185,0.463,0.6394905965832063,840.0648004986117,2.7974944123287675,213.95,1056.8122949109402,MN,2025,6MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
86,77232109.13401607,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962766,1.9834844047844216,0.0,0.463,2.446484404784424,1435.4483063570558,0.0,213.95,1649.398306357056,2.12021833140721,0.0,0.5008030000000004,2.7874169369052093,0.5584952147729112,0.0,0.463,1.0214952147729106,965.4868714912598,0.0,213.95,1176.3488285631277,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104195,0.5491318341539528,0.0,0.463,1.012131834153952,962.3988285631275,0.0,213.95,1176.3488285631277,1.1155228662953707,0.0,0,1.1155228662953707,0.22410852745388843,0.00030964632808219185,0.463,0.6874181737819703,855.8797139474252,2.7974944123287675,213.95,1072.627208359754,MN,2025,6MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
87,73288932.07856058,0.0,0.0,0.0,0.0,2.1201976464888395,0.0008135207305936074,7.792144555555557,9.913155722774995,1.9836350987498128,0.00030964632808219185,0.463,2.4469447450778956,1436.171577160821,2.7974944123287675,213.95,1652.9190715731497,2.1201976464888395,0.0008135207305936074,0.5008030000000004,2.796237235316189,0.5602514012580518,0.00030964632808219185,0.463,1.0235610475861339,966.7396337280379,2.7974944123287675,213.95,1180.9808720954227,2.214287634376666,0.018100836255707763,0.5258521599999998,2.758240630632373,0.5526520803212889,0.00030964632808219185,0.463,1.0159617266493717,964.2333776830937,2.7974944123287675,213.95,1180.9808720954227,0.92067267147705,0.27815028528519564,0,1.1988229567622448,0.2407685455472636,0.00030964632808219185,0.463,0.7040781918753457,861.37418791462,2.7974944123287675,213.95,1078.121682326949,MN,2025,6MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
88,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7448239374537382,0.13106104284781123,0,0.8758849803015495,0.17618095025512412,0.00030964632808219185,0.463,0.6394905965832063,840.0648004986117,2.7974944123287675,213.95,1056.8122949109402,MN,2025,6MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
89,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24293035145377226,0.0003096463280821918,0.463,0.7062399977818548,862.0871515025863,2.797494412328767,213.95,1078.8346459149152,MN,2025,6MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
90,73288932.07856058,0.0,0.0,0.0,0.0,2.1201028294292645,0.0,7.792144555555557,9.912247384984825,1.9834173414484781,0.0,0.463,2.4464173414484787,1435.440290664165,0.0,213.95,1649.390290664165,2.1201028294292645,0.0,0.5008030000000004,2.7861319774005566,0.5581942599316245,0.0,0.463,1.0211942599316246,965.4017183799062,0.0,213.95,1176.178919522847,2.212177954801111,0.0,0.5258521599999998,2.7380301148011092,0.5485738874117352,0.0,0.463,1.0115738874117357,962.2289195228473,0.0,213.95,1176.178919522847,0.8882478340596341,0.0,0,0.8882478340596341,0.1786174312634403,0.0,0.463,0.6416174312634403,840.2172802851394,0.0,213.95,1054.1672802851392,MN,2030,6MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
91,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7296737844592387,0.0,0,0.7296737844592387,0.14690262134336113,0.0,0.463,0.6099026213433608,829.7489918187982,0.0,213.95,1043.698991818798,MN,2030,6MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
92,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24289426171047138,0.0,0.463,0.7058942617104718,861.4157789665697,0.0,213.95,1075.3657789665704,MN,2030,6MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
93,73288932.07856058,0.0,0.0,0.0,0.0,2.1201028294292645,0.0,7.792144555555557,9.912247384984825,1.9834173414484781,0.0,0.463,2.4464173414484787,1435.440290664165,0.0,213.95,1649.390290664165,2.1201028294292645,0.0,0.5008030000000004,2.7861319774005566,0.5581942599316245,0.0,0.463,1.0211942599316246,965.4017183799062,0.0,213.95,1176.178919522847,2.212177954801111,0.0,0.5258521599999998,2.7380301148011092,0.5485738874117352,0.0,0.463,1.0115738874117357,962.2289195228473,0.0,213.95,1176.178919522847,0.8882478340596341,0.0,0,0.8882478340596341,0.1786174312634403,0.0,0.463,0.6416174312634403,840.2172802851394,0.0,213.95,1054.1672802851392,MN,2030,6MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
94,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7296737844592387,0.0,0,0.7296737844592387,0.14690262134336113,0.0,0.463,0.6099026213433608,829.7489918187982,0.0,213.95,1043.698991818798,MN,2030,6MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
95,78252874.17039807,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.91236288696277,1.9834844047844216,0.0,0.463,2.446484404784422,1435.4483063570563,0.0,213.95,1649.3983063570577,2.12021833140721,0.0,0.5008030000000004,2.7874169369052093,0.5584952147729112,0.0,0.463,1.0214952147729115,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104174,0.0,0.5258521599999998,2.7406000338104195,0.5491318341539527,0.0,0.463,1.012131834153953,962.3988285631284,0.0,213.95,1176.3488285631274,0.9525891900950751,0.0,0,0.9525891900950751,0.19148570247052848,0.0,0.463,0.6544857024705281,844.4612361292365,0.0,213.95,1058.411236129237,MN,2030,6MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
96,73288932.07856058,0.0,0.0,0.0,0.0,2.1201028294292645,0.0,7.792144555555557,9.912247384984825,1.9834173414484781,0.0,0.463,2.4464173414484787,1435.440290664165,0.0,213.95,1649.390290664165,2.1201028294292645,0.0,0.5008030000000004,2.7861319774005566,0.5581942599316245,0.0,0.463,1.0211942599316246,965.4017183799062,0.0,213.95,1176.178919522847,2.212177954801111,0.0,0.5258521599999998,2.7380301148011092,0.5485738874117352,0.0,0.463,1.0115738874117357,962.2289195228473,0.0,213.95,1176.178919522847,0.8882478340596341,0.0,0,0.8882478340596341,0.1786174312634403,0.0,0.463,0.6416174312634403,840.2172802851394,0.0,213.95,1054.1672802851392,MN,2030,6MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
97,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7296737844592387,0.0,0,0.7296737844592387,0.14690262134336113,0.0,0.463,0.6099026213433608,829.7489918187982,0.0,213.95,1043.698991818798,MN,2030,6MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
98,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24289426171047138,0.0,0.463,0.7058942617104718,861.4157789665697,0.0,213.95,1075.3657789665704,MN,2030,6MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
99,73288932.07856058,0.0,0.0,0.0,0.0,2.120162313951387,0.0,7.792144555555557,9.912306869506947,1.9834518796491356,0.0,0.463,2.446451879649136,1435.444418815645,0.0,213.95,1649.3944188156447,2.120162313951387,0.0,0.5008030000000004,2.78679374270917,0.5583492542895803,0.0,0.463,1.0213492542895801,965.445572972063,0.0,213.95,1176.2664241547598,2.213501485418339,0.0,0.5258521599999998,2.7393536454183365,0.5488612348314137,0.0,0.463,1.0118612348314144,962.3164241547599,0.0,213.95,1176.2664241547598,0.9085821873670521,0.0,0,0.9085821873670521,0.18270694322115674,0.0,0.463,0.6457069432211566,841.5587387816969,0.0,213.95,1055.5087387816968,MN,2035,6MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
100,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7393618912342954,0.0,0,0.7393618912342954,0.14886288399460532,0.0,0.463,0.611862883994605,830.388019341681,0.0,213.95,1044.3380193416808,MN,2035,6MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
101,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24291690300670427,0.0,0.463,0.7059169030067046,861.4159835189702,0.0,213.95,1075.3659835189708,MN,2035,6MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
102,73288932.07856058,0.0,0.0,0.0,0.0,2.120162313951387,0.0,7.792144555555557,9.912306869506947,1.9834518796491356,0.0,0.463,2.446451879649136,1435.444418815645,0.0,213.95,1649.3944188156447,2.120162313951387,0.0,0.5008030000000004,2.78679374270917,0.5583492542895803,0.0,0.463,1.0213492542895801,965.445572972063,0.0,213.95,1176.2664241547598,2.213501485418339,0.0,0.5258521599999998,2.7393536454183365,0.5488612348314137,0.0,0.463,1.0118612348314144,962.3164241547599,0.0,213.95,1176.2664241547598,0.9085821873670521,0.0,0,0.9085821873670521,0.18270694322115674,0.0,0.463,0.6457069432211566,841.5587387816969,0.0,213.95,1055.5087387816968,MN,2035,6MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
103,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7393618912342954,0.0,0,0.7393618912342954,0.14886288399460532,0.0,0.463,0.611862883994605,830.388019341681,0.0,213.95,1044.3380193416808,MN,2035,6MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
104,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24291690300670427,0.0,0.463,0.7059169030067046,861.4159835189702,0.0,213.95,1075.3659835189708,MN,2035,6MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
105,73288932.07856058,0.0,0.0,0.0,0.0,2.120162313951387,0.0,7.792144555555557,9.912306869506947,1.9834518796491356,0.0,0.463,2.446451879649136,1435.444418815645,0.0,213.95,1649.3944188156447,2.120162313951387,0.0,0.5008030000000004,2.78679374270917,0.5583492542895803,0.0,0.463,1.0213492542895801,965.445572972063,0.0,213.95,1176.2664241547598,2.213501485418339,0.0,0.5258521599999998,2.7393536454183365,0.5488612348314137,0.0,0.463,1.0118612348314144,962.3164241547599,0.0,213.95,1176.2664241547598,0.9085821873670521,0.0,0,0.9085821873670521,0.18270694322115674,0.0,0.463,0.6457069432211566,841.5587387816969,0.0,213.95,1055.5087387816968,MN,2035,6MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
106,73288932.07856058,0.0,0.0,0.0,0.0,2.1202183314072114,0.0,7.792144555555557,9.912362886962772,1.9834844047844236,0.0,0.463,2.4464844047844236,1435.4483063570574,0.0,213.95,1649.398306357057,2.1202183314072114,0.0,0.5008030000000004,2.78741693690521,0.5584952147729112,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631274,2.2147478738104187,0.0,0.5258521599999998,2.740600033810417,0.5491318341539526,0.0,0.463,1.0121318341539534,962.3988285631276,0.0,213.95,1176.3488285631274,0.7393618912342954,0.0,0,0.7393618912342954,0.14886288399460532,0.0,0.463,0.611862883994605,830.388019341681,0.0,213.95,1044.3380193416808,MN,2035,6MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
107,80718901.09502491,0.0,0.0,0.0,0.0,2.12021833140721,0.0,7.792144555555557,9.912362886962764,1.9834844047844225,0.0,0.463,2.4464844047844214,1435.4483063570572,0.0,213.95,1649.3983063570563,2.12021833140721,0.0,0.5008030000000004,2.7874169369052115,0.5584952147729111,0.0,0.463,1.0214952147729113,965.4868714912601,0.0,213.95,1176.3488285631286,2.2147478738104187,0.0,0.5258521599999998,2.7406000338104164,0.5491318341539527,0.0,0.463,1.0121318341539536,962.3988285631275,0.0,213.95,1176.3488285631286,1.2096319862947902,0.0,0,1.2096319862947902,0.24291690300670427,0.0,0.463,0.7059169030067046,861.4159835189702,0.0,213.95,1075.3659835189708,MN,2035,6MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,24,SM,1.0
